dataset,task_type,variant,variant_label,config_hash,field_on_output,is_alpha_trainable,use_delta_or_bias,lambda_init,psi_init,epochs_requested,batch_size,hidden_1,hidden_2,hidden_3,weight_decay,label_smoothing,lr_initial,n_runs,n_unique_seeds,expected_seeds,complete_seed_set,best_val_loss_mean,best_val_loss_std,best_val_accuracy_pct_mean,best_val_accuracy_pct_std,best_val_top5_accuracy_pct_mean,best_val_top5_accuracy_pct_std,best_val_mse_mean,best_val_mse_std,best_val_rmse_mean,best_val_rmse_std,best_val_rmse_usd_mean,best_val_rmse_usd_std,best_val_mae_mean,best_val_mae_std,best_val_mae_usd_mean,best_val_mae_usd_std,best_val_r2_mean,best_val_r2_std,test_loss_mean,test_loss_std,test_accuracy_pct_mean,test_accuracy_pct_std,test_top5_accuracy_pct_mean,test_top5_accuracy_pct_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std,test_rmse_usd_mean,test_rmse_usd_std,test_mae_mean,test_mae_std,test_mae_usd_mean,test_mae_usd_std,test_r2_mean,test_r2_std,field1_lambda_mean,field1_lambda_std,field1_psi_mean,field1_psi_std,field2_lambda_mean,field2_lambda_std,field2_psi_mean,field2_psi_std,field3_lambda_mean,field3_lambda_std,field3_psi_mean,field3_psi_std,output_lambda_mean,output_lambda_std,output_psi_mean,output_psi_std,train_seconds_mean,train_seconds_std
california_housing,regression,aptx_relu_field,APTx Neuron + ReLU + Lambda-Psi,26b8762a12eb,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.002,5,5,5,1,0.2690948346326517,0.005956915893398682,,,,,0.26909483445481786,0.005956915426361124,0.5187181640300038,0.005733755331355384,51871.81640300038,573.375533135537,0.35315230730199076,0.004685664146006035,35315.23073019907,468.56641460060524,0.8102039381248203,0.004201489378781394,0.2725938670857008,0.005033383842860043,,,,,0.27259386674869424,0.005033383945841838,0.5220875507434385,0.0048031379602066805,52208.75507434385,480.31379602066784,0.35178528430099176,0.006094203032592866,35178.52843009918,609.4203032592875,0.7890760245602957,0.0038946633848886258,0.6083298087120056,0.051284018989038005,0.44960811734199524,0.03983048211806797,0.6885049104690552,0.07144815831691267,0.563460248708725,0.039456236916847826,0.6554408311843872,0.07413963457473473,0.5845093846321106,0.03962920810168804,,,,,213.84970851484687,28.931907099745175
california_housing,regression,aptx_relu_field,APTx Neuron + ReLU + Lambda-Psi,26b8762a12eb,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.003,5,5,5,1,0.2672834888909214,0.0021576657620280167,,,,,0.26728348846606365,0.0021576664748439857,0.5169912977624237,0.002087613466576256,51699.12977624237,208.76134665762524,0.3486074075767005,0.0029007325408404736,34860.74075767005,290.0732540840493,0.8114815038427036,0.001521830029161183,0.2704122395940529,0.0024438971321998158,,,,,0.2704122396502249,0.00244389740280791,0.5200075058065956,0.0023541333406178256,52000.75058065956,235.41333406178134,0.34979117900393036,0.0007606095147027635,34979.11790039304,76.06095147027652,0.7907640943104502,0.0018910056998539635,0.6373343229293823,0.06519656388691251,0.4491287112236023,0.036268894857068475,0.7213517904281617,0.0667920186460808,0.5818942070007325,0.02339664348985864,0.6990940570831299,0.06717608273276512,0.6040273785591126,0.05013394622857375,,,,,155.35150753883644,11.187105948094638
california_housing,regression,traditional_field,Traditional neuron + Lambda-Psi,8d6127bb084a,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0003,5,5,5,1,0.5236104194508042,0.0012901637419892654,,,,,0.5236104204469422,0.0012901605620506665,0.7236088622678813,0.0008908523478652678,72360.88622678813,89.08523478652846,0.5300629116277131,0.0013027445593977846,53006.29116277131,130.2744559397789,0.6306908084691499,0.0009099669057564176,0.5205605350723562,0.0013122559315302375,,,,,0.5205605368287691,0.0013122551894708945,0.7214983550179708,0.0009086632568605143,72149.83550179706,90.86632568605506,0.5266341305207894,0.0013289058743069088,52663.41305207894,132.89058743069108,0.597207746474448,0.0010153789762620026,0.5236573338508606,0.005278687904074331,0.4880754709243774,0.001665434169941798,0.5056969285011291,0.0016529375702064293,0.4847308337688446,0.0013484956883025613,0.4581406354904175,0.0032678106505985177,0.47218143939971924,0.0016317007529062775,,,,,272.8405913290568,43.26816382455891
california_housing,regression,traditional_field,Traditional neuron + Lambda-Psi,8d6127bb084a,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0005,5,5,5,1,0.5172296891840853,0.005040631278390028,,,,,0.5172296870352248,0.005040629674582844,0.7191800173116587,0.003498166453137883,71918.00173116587,349.81664531379005,0.5249649109434366,0.002526832454517275,52496.491094343655,252.68324545172607,0.635191222146257,0.003555221204989802,0.5160779715508454,0.00776069347430667,,,,,0.5160779705159442,0.007760692989797911,0.7183695471557489,0.005381012356940883,71836.95471557489,538.1012356940905,0.522326569775365,0.0028959800062953144,52232.65697753649,289.59800062953315,0.6006762056813633,0.006004963490555369,0.5502880096435547,0.026393992168183538,0.49277637600898744,0.004749100762705261,0.5251739978790283,0.018557710920773834,0.4785516381263733,0.0059725222185779,0.45718584656715394,0.012360388054003545,0.47057846188545227,0.007540103667887466,,,,,281.22110342299567,133.11006379682718
california_housing,regression,traditional_field,Traditional neuron + Lambda-Psi,8d6127bb084a,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.001,5,5,5,1,0.4230590542619542,0.06054068499350401,,,,,0.4230590560667132,0.06054068466549453,0.6491833568073696,0.04500035154069043,64918.335680736964,4500.035154069042,0.4624301135742156,0.03679539901143565,46243.011357421565,3679.5399011435657,0.7016109843031012,0.04270012672676271,0.4690189860587896,0.04731858571303777,,,,,0.46901898615316046,0.047318586480890004,0.6841547481625435,0.034483088605270884,68415.47481625434,3448.308860527087,0.46412594449136024,0.03501844752478687,46412.59444913603,3501.8447524786866,0.6370888666863298,0.03661353240180552,0.5942530870437622,0.060092160090099586,0.45188294649124144,0.03848256456678888,0.6551590502262116,0.08974045082888289,0.43688502311706545,0.034973488644038535,0.4899914264678955,0.049342594530796896,0.45915507674217226,0.017267636391949334,,,,,308.1898493603803,147.90249753939938
california_housing,regression,traditional_field,Traditional neuron + Lambda-Psi,8d6127bb084a,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.002,5,5,5,1,0.358748303134312,0.08950710169924574,,,,,0.3587483049785539,0.08950710344774972,0.5956809658258745,0.06993293154254306,59568.09658258746,6993.293154254306,0.41750824131909037,0.0573983169097558,41750.82413190904,5739.8316909755795,0.7469701875650167,0.06313051597090241,0.3686759111493133,0.09896182224028281,,,,,0.3686759141635401,0.0989618242382531,0.6033915616508196,0.07578371767838106,60339.156165081964,7578.371767838107,0.41765942479115586,0.057200329655014336,41765.94247911558,5720.032965501434,0.7147309644500153,0.07657333466105071,0.5735499143600464,0.05473416408704381,0.3552344352006912,0.10050165234589306,0.7870296359062194,0.15604193322247775,0.42451426982879636,0.06065515051970062,0.5899446368217468,0.09007517236762555,0.46596304774284364,0.024500671916222495,,,,,298.3241409005597,144.60371254434924
california_housing,regression,traditional_field,Traditional neuron + Lambda-Psi,8d6127bb084a,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.003,5,5,5,1,0.2778190801309985,0.004578869492970837,,,,,0.2778190786773556,0.004578868074599175,0.5270711595285251,0.004340430654277711,52707.11595285251,434.04306542777306,0.3566677942554387,0.004238807438057764,35666.779425543864,423.880743805776,0.8040506160083641,0.0032295347852573674,0.2791067450545555,0.0062453943884754155,,,,,0.2791067450154622,0.00624539558961022,0.5282792802541403,0.005889298518250141,52827.92802541404,588.9298518250147,0.3534611536796356,0.005810638173070104,35346.11536796357,581.0638173070113,0.784036578178151,0.004832477273483961,0.5316939234733582,0.07822882801721544,0.13653847724199294,0.05188911669235005,0.9536794900894165,0.014020700404309685,0.38843445777893065,0.0597027493773036,0.7153644919395447,0.08706774155584672,0.47683862447738645,0.011586796615313207,,,,,357.82114007361236,18.29279631510865
california_housing,regression,traditional_field_relu,Traditional neuron + Lambda-Psi + ReLU,db7891f4d117,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0003,5,5,5,1,0.2929872732060824,0.006575630066505682,,,,,0.29298727411221565,0.006575630013444394,0.5412559920404331,0.006044128611954209,54125.59920404331,604.4128611954219,0.37114651162148443,0.0034541766450500986,37114.651162148446,345.4176645050089,0.7933522918836291,0.004637876767231396,0.3014739535575689,0.007164533248795481,,,,,0.3014739518286361,0.007164533407311477,0.5490357093686055,0.006494388611356729,54903.57093686054,649.438861135673,0.37339914028872123,0.004093603804828838,37339.914028872125,409.3603804828854,0.7667295850429532,0.005543675235488199,0.4342134118080139,0.010910355693443903,0.43014009594917296,0.007526574472222185,0.4457045018672943,0.004827977239193266,0.4608418166637421,0.005101789530634274,0.44966713190078733,0.0015120385297025722,0.44789087772369385,0.0012789100203300285,,,,,353.8849249023944,14.129573357089571
california_housing,regression,traditional_field_relu,Traditional neuron + Lambda-Psi + ReLU,db7891f4d117,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0005,5,5,5,1,0.2754130714392477,0.004350978899220106,,,,,0.2754130705129662,0.004350975620330439,0.5247851325094084,0.004128439482553608,52478.51325094084,412.84394825536157,0.35680723009818743,0.00157968975760671,35680.72300981874,157.96897576066954,0.8057476046382863,0.0030687992942216523,0.2836046728976937,0.002358861251794961,,,,,0.2836046716983483,0.0023588619466197846,0.5325417774692982,0.0022155552883961586,53254.177746929825,221.55552883961627,0.3585405072182879,0.002633160900635097,35854.05072182879,263.31609006350965,0.7805562336329624,0.0018252081208898585,0.4258770704269409,0.010500777274248451,0.4182687342166901,0.004842933842870968,0.4444830894470215,0.005066693673741501,0.4514961063861847,0.008205674124372554,0.4433766961097717,0.0019615842654128915,0.4384231209754944,0.001518237052507935,,,,,348.68098149690775,12.041225334863434
california_housing,regression,traditional_field_relu,Traditional neuron + Lambda-Psi + ReLU,db7891f4d117,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.001,5,5,5,1,0.2681065092484156,0.005633196383604276,,,,,0.26810650958653315,0.0056331980405957115,0.5177672410591968,0.005430662077588431,51776.724105919675,543.0662077588443,0.34948439073943816,0.006906479921906626,34948.43907394381,690.6479921906617,0.8109010164178085,0.003973167326062404,0.2769199251666549,0.005703434483112498,,,,,0.2769199267936767,0.005703434748018319,0.5262095615686262,0.005411112112002708,52620.95615686262,541.1112112002688,0.35160563186013194,0.007689590891445022,35160.56318601319,768.9590891445031,0.7857286646451154,0.004413126183143387,0.4201720952987671,0.0073646291501944005,0.43659409284591677,0.013874452714482812,0.4556292831897736,0.007472952998155103,0.44307822585105894,0.008532631542764766,0.4521608531475067,0.005234600994459473,0.437961208820343,0.002548881696380716,,,,,286.4270471353084,55.50609842087742
california_housing,regression,traditional_field_relu,Traditional neuron + Lambda-Psi + ReLU,db7891f4d117,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.002,5,5,5,1,0.253897543794425,0.003662832240246226,,,,,0.2538975451559543,0.0036628333199944826,0.5038720186847607,0.003628695099221912,50387.20186847607,362.8695099221931,0.33882560430802117,0.0020042210104485,33882.560430802114,200.42210104485008,0.8209227825275598,0.0025834436430137815,0.26334906225056615,0.004772665813710538,,,,,0.2633490611256536,0.004772666512209982,0.5131585230621737,0.004662528056496446,51315.85230621738,466.2528056496442,0.3403135584190834,0.0027564842004659685,34031.35584190834,275.6484200465955,0.796229344543011,0.003692928994368505,0.4034187436103821,0.020446294932701774,0.4764808535575867,0.008858185800440411,0.4730759859085083,0.01366396707455249,0.4264373779296875,0.010558887720597996,0.4761256456375122,0.007105673569490977,0.4419634699821472,0.0031181884906267346,,,,,272.8004358115606,6.782526591947302
california_housing,regression,traditional_field_relu,Traditional neuron + Lambda-Psi + ReLU,db7891f4d117,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.003,5,5,5,1,0.25266980228498,0.005707616604031554,,,,,0.2526698017806514,0.005707616247127542,0.5026369940797488,0.005684844228960499,50263.69940797488,568.4844228960496,0.3345601368060177,0.0033412639363852867,33456.01368060177,334.1263936385272,0.8217887257854372,0.004025655448178029,0.25975925751434736,0.006100582284029862,,,,,0.2597592575120029,0.006100584232653157,0.5096376669054469,0.005990198575136418,50963.76669054469,599.0198575136413,0.3338460320953366,0.003663410629144975,33384.60320953366,366.341062914496,0.799007013968483,0.0047204271108646995,0.38770747780799864,0.03470325811066652,0.4940416932106018,0.014562481431447272,0.4938588201999664,0.030711522109444514,0.40695215463638307,0.015592450637947551,0.5035494685173034,0.007167028250809926,0.4440495610237122,0.006595377406108809,,,,,253.4403762809001,31.6791355937978
california_housing,regression,traditional_relu_field,Traditional neuron + ReLU + Lambda-Psi,8eab473db429,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0003,5,5,5,1,0.2953897863857506,0.0029614174027404413,,,,,0.29538978622491885,0.0029614170179631063,0.5434922865889246,0.002720441889904123,54349.22865889246,272.04418899041156,0.37806772753423035,0.0013506152012880365,37806.772753423036,135.06152012880466,0.7916577690641098,0.0020887256669875126,0.311037076813306,0.0019307092759730529,,,,,0.311037077673091,0.0019307072918762023,0.5577048348963001,0.0017301757070454127,55770.48348963,173.0175707045411,0.3820514067733126,0.0015811854432712597,38205.14067733126,158.11854432712596,0.759329959567879,0.0014939164342548594,0.4309868574142456,0.002210870365977214,0.38766579031944276,0.0034789815731753088,0.3179962277412415,0.004591932157518231,0.5072078227996826,0.005920908580281573,0.41702144145965575,0.004060591952906431,0.46427221298217775,0.005396127167293964,,,,,373.48497880967335,15.50509585712422
